,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,address
0,"CHF1,235,000.–",Apartment,2.5,GF,138 m2,4,2015,2018,8914 Aeugst am Albis
1,"CHF650,000.–",Apartment,4.5,1,121 m2,,1987,2021,"Via Vecchio Canale 2, 6982 Agno"
2,"CHF1,062,900.–",Apartment,2.5,1,63 m2,,,,"Via Campione, 6816 Bissone"
3,"CHF1,125,500.–",Attic flat,2.5,3,63 m2,,,,"Via Campione, 6816 Bissone"
4,"CHF2,180,700.–",Apartment,3.5,2,125 m2,,,,"Via Campione, 6816 Bissone"
5,"CHF2,695,600.–",Apartment,5.5,GF,180 m2,,,,"Via Campione, 6816 Bissone"
6,"CHF3,700,000.–",Apartment,6,1,223 m2,3,2022,,4103 Bottmingen
7,"CHF799,000.–",Apartment,3.5,1,110 m2,4,2011,,"Mülibachstrasse 55, 8107 Buchs"
8,"CHF990,000.–",Attic flat,3.5,2,214 m2,,2001,,"Sonnenhaldenstrasse 11A, 9243 Jonschwil"
9,"CHF660,000.–",Apartment,2.5,GF,90 m2,,2023,,8483 Kollbrunn
10,"CHF910,000.–",Apartment,3.5,3,119 m2,,2023,,8483 Kollbrunn
11,"CHF1,180,000.–",Duplex,5.5,GF,173 m2,4,2023,,8483 Kollbrunn
12,"CHF1,390,000.–",Duplex,5.5,4,184 m2,2,2023,,8483 Kollbrunn
13,"CHF890,000.–",Apartment,4.5,1,103 m2,,2022,,"Remisbergstrasse 14, 8280 Kreuzlingen"
14,"CHF495,000.–",Apartment,2.5,2,64 m2,,2022,,6900 Lugano
15,"CHF1,290,000.–",Terrace flat,5.5,,175 m2,,2022,,"Haldenstrasse 30, 9548 Matzingen"
16,"CHF520,000.–",Apartment,4.5,1,88 m2,,1977,,"Gartenweg 4, 5616 Meisterschwanden"
17,"CHF950,000.–",Apartment,3.5,1,90 m2,,,,"Bachmattstrasse, 8932 Mettmenstetten"
18,"CHF1,370,000.–",Apartment,4.5,GF,110 m2,,,,"Bachmattstrasse, 8932 Mettmenstetten"
19,"CHF1,440,000.–",Apartment,5.5,1,131 m2,,,,"Bachmattstrasse, 8932 Mettmenstetten"
20,"CHF650,000.–",Apartment,4.5,1,98 m2,,1992,2017,"Loonstrasse 33, 5452 Oberrohrdorf"
21,"CHF1,055,000.–",Apartment,4.5,GF,116 m2,,1982,,"Rebackerstrasse, 8955 Oetwil an der Limmat"
22,"CHF1,050,000.–",Duplex,4.5,1,157 m2,2,1993,2022,"Schmiedestrasse 16, 4133 Pratteln"
23,"CHF830,000.–",Apartment,4.5,2,127 m2,,,,"Herrenweg 8, 5734 Reinach AG"
24,"CHF855,000.–",Apartment,4.5,GF,127 m2,,,,"Herrenweg 8, 5734 Reinach AG"
25,"CHF1,075,000.–",Attic flat,4.5,3,144 m2,,,,"Herrenweg 8, 5734 Reinach AG"
26,"CHF1,085,000.–",Attic flat,4.5,3,144 m2,,,,"Herrenweg 12, 5734 Reinach AG"
27,"CHF2,400,000.–",Apartment,6.5,14,200 m2,,,2019,"Seehaldenstrasse 28, 9404 Rorschacherberg"
28,"CHF600,000.–",Apartment,4.5,GF,75 m2,,1972,2022,"Lehnstrasse 32, 6023 Rothenburg"
29,"CHF895,000.–",Apartment,4.5,1,121 m2,4,2015,,"Thayngerstrasse 63, 8207 Schaffhausen"
30,"CHF510,000.–",Apartment,2.5,3,58 m2,,1972,2021,"Bahnhofstrasse 114, 6423 Seewen SZ"
31,"CHF580,000.–",Apartment,3.5,GF,85 m2,,,,"Erlenstrasse, 5462 Siglistorf"
32,"CHF815,000.–",Apartment,5.5,1,128 m2,,,,"Erlenstrasse, 5462 Siglistorf"
33,"CHF1,400,000.–",Roof flat,6.5,4,160 m2,,2009,,"Franco-Suisse 10, 2072 St-Blaise"
34,"CHF1,480,000.–",Attic flat,5.5,3,210 m2,,2012,,4332 Stein AG
35,"CHF1,490,000.–",Terrace flat,5.5,,180 m2,3,2022,,"Fürstenlandstrasse 69, 9500 Wil"
36,"CHF951,000.–",Apartment,2.5,1,92 m2,,,,"Ernst Jung Gasse 16-18, 8400 Winterthur"
37,"CHF1,199,000.–",Apartment,3.5,1,113 m2,,,,"Ernst Jung Gasse 16-18, 8400 Winterthur"
38,"CHF840,000.–",Apartment,3.5,1,97 m2,,2022,,"Ferenbacherrain 16, 8909 Zwillikon"
39,"CHF2,600,000.–",Apartment,3.5,4,124 m2,6,2012,,"Wolframplatz 11, 8045 Zürich"
40,"CHF1,390,000.–",Terrace flat,4.5,5,176 m2,,2019,,"Eigerweg 20, 4912 Aarwangen"
41,"CHF865,000.–",Apartment,4.5,3,98 m2,,,2020,8106 Adlikon b. Regensdorf
42,"CHF330,000.–",Apartment,3.5,2,70 m2,,1960,2010,"Via Ponte Vecchio 2, 6982 Agno"
43,"CHF790,000.–",Attic flat,4.5,3,137 m2,,2011,,"Via cantonale 29/A, 6982 Agno"
44,"CHF470,000.–",Apartment,2.5,GF,62 m2,,,,"Via Montalbano, 6925 Agra"
45,"CHF2,600,000.–",Apartment,3.5,4,124 m2,6,2012,,"Wolframplatz 11, 8045 Zürich"
46,"CHF1,390,000.–",Terrace flat,4.5,5,176 m2,,2019,,"Eigerweg 20, 4912 Aarwangen"
47,"CHF865,000.–",Apartment,4.5,3,98 m2,,,2020,8106 Adlikon b. Regensdorf
48,"CHF330,000.–",Apartment,3.5,2,70 m2,,1960,2010,"Via Ponte Vecchio 2, 6982 Agno"
49,"CHF790,000.–",Attic flat,4.5,3,137 m2,,2011,,"Via cantonale 29/A, 6982 Agno"
50,"CHF470,000.–",Apartment,2.5,GF,62 m2,,,,"Via Montalbano, 6925 Agra"
51,"CHF3,251,000.–",Apartment,4.5,,149 m2,5,2021,,6974 Aldesago
52,"CHF6,630,000.–",Apartment,6.5,,400 m2,2,2021,,6974 Aldesago
53,"CHF565,000.–",Apartment,4.5,GF,102 m2,,2012,,6517 Arbedo-Castione
54,"CHF525,000.–",Apartment,,,,,,,"Ardon, 1957 Ardon"
55,"CHF1,390,000.–",Apartment,2.5,1,66 m2,,2011,2011,"Poststrasse 100, 7050 Arosa"
56,"CHF1,480,000.–",Apartment,5.5,GF,150 m2,1,1928,2013,7050 Arosa
57,"CHF760,000.–",Apartment,2.5,1,65 m2,,,2021,6612 Ascona
58,"CHF875,000.–",Roof flat,3.5,,60 m2,,,,6612 Ascona
59,"CHF980,000.–",Apartment,2.5,1,90 m2,,1990,2006,"Via Muraccio 130, 6612 Ascona"
60,"CHF1,190,000.–",Attic flat,4.5,3,132 m2,3,2022,,6612 Ascona
61,"CHF1,370,000.–",Apartment,4.5,,100 m2,,2013,2015,6612 Ascona
62,"CHF1,450,000.–",Apartment,4.5,,120 m2,3,1989,2016,6612 Ascona
63,"CHF1,495,000.–",Duplex,3.5,GF,106 m2,2,2018,,"Via Circonvallazione, 6612 Ascona"
64,"CHF2,450,000.–",Apartment,3.5,1,146 m2,5,,,6612 Ascona
65,"CHF2,800,000.–",Apartment,5.5,2,190 m2,5,2021,,6612 Ascona
66,"CHF2,885,000.–",Apartment,5.5,3,190 m2,5,,,6612 Ascona
67,"CHF5,660,000.–",Duplex,5.5,4,,4,2021,2021,6612 Ascona
68,"CHF3,500,000.–",Attic flat,3.5,,180 m2,,2004,2017,6340 Baar
69,"CHF439,000.–",Apartment,2.5,18,78 m2,18,1963,1994,"Im Brisgi 20, 5400 Baden"
70,"CHF745,000.–",Apartment,4.5,,162 m2,,2013,,6828 Balerna
71,"CHF625,000.–",Apartment,4.5,1,,2,2022,,"Steinackerweg 21, 4710 Balsthal"
72,"CHF855,000.–",Apartment,4.5,GF,88 m2,,1993,2019,"Auenring 2B, 8303 Bassersdorf"
73,"CHF1,195,000.–",Apartment,4.5,GF,114 m2,,2005,,"Mülihalden 11, 8303 Bassersdorf"
74,"CHF1,350,000.–",Attic flat,4.5,2,210 m2,,1983,2010,"Wiesenweg 2, 8303 Bassersdorf"
75,"CHF840,000.–",Terrace flat,3.5,GF,116 m2,,2022,,"Müseigenstrasse 23, 5712 Beinwil am See"
76,"CHF960,000.–",Terrace flat,4.5,GF,152 m2,,2022,,"Müseigenstrasse 23, 5712 Beinwil am See"
77,"CHF1,460,000.–",Attic flat,3.5,,142 m2,,2016,,"Sandstrasse, 5712 Beinwil am See"
78,"CHF1,480,000.–",Apartment,5,1,129 m2,,2009,,1293 Bellevue
79,"CHF1,580,000.–",Apartment,5.5,,188 m2,,2003,,5454 Bellikon
80,"CHF400,000.–",Apartment,2.5,,64 m2,,,,"Via Varrone, 6500 Bellinzona"
81,"CHF420,000.–",Apartment,2.5,1,60 m2,,2022,,6500 Bellinzona
82,"CHF1,600,000.–",Apartment,6.5,3,227 m2,3,2018,,6500 Bellinzona
83,"CHF635,000.–",Apartment,4.5,1,135 m2,,2014,,6503 Bellinzona
84,"CHF950,000.–",Apartment,3.5,1,109 m2,,2020,,"Bahnhofstrasse 63, 8965 Berikon"
85,"CHF1,220,000.–",Apartment,3.5,3,87 m2,,2022,,"Bottmingerstrasse 49, 4102 Binningen"
86,"CHF550,000.–",Apartment,3.5,2,75 m2,,1960,,"Schulstrasse 22, 4127 Birsfelden"
87,"CHF950,000.–",Terrace flat,3.5,,,,,,"Via S. Nicolao, 6816 Bissone"
88,"CHF1,600,000.–",Apartment,6.5,3,227 m2,3,2018,,6500 Bellinzona
89,"CHF635,000.–",Apartment,4.5,1,135 m2,,2014,,6503 Bellinzona
90,"CHF950,000.–",Apartment,3.5,1,109 m2,,2020,,"Bahnhofstrasse 63, 8965 Berikon"
91,"CHF1,220,000.–",Apartment,3.5,3,87 m2,,2022,,"Bottmingerstrasse 49, 4102 Binningen"
92,"CHF550,000.–",Apartment,3.5,2,75 m2,,1960,,"Schulstrasse 22, 4127 Birsfelden"
93,"CHF950,000.–",Terrace flat,3.5,,,,,,"Via S. Nicolao, 6816 Bissone"
94,"CHF3,950,000.–",Apartment,6,,235 m2,,,,6816 Bissone
95,"CHF840,000.–",Duplex,3.5,,88 m2,,1900,2021,1807 Blonay
96,"CHF425,000.–",Apartment,3.5,1,89 m2,3,,,2856 Boécourt
97,"CHF995,000.–",Apartment,3.5,2,134 m2,,2022,,"Via Camara 41, 6932 Breganzona"
98,"CHF595,000.–",Apartment,6.5,2,160 m2,,1973,2021,"Untere Briggasse, 3902 Brig"
99,"CHF2,250,000.–",Terrace flat,4.5,,135 m2,,2015,,6645 Brione s. Minusio
100,"CHF3,520,000.–",Apartment,4.5,,139 m2,,2020,,6645 Brione sopra Minusio
101,"CHF690,000.–",Roof flat,3.5,3,72 m2,,,,"Rte de Condémine 36, 1030 Bussigny"
102,"CHF520,000.–",Apartment,2.5,1,82 m2,2,,,"Im Winkel 35, 5624 Bünzen"
103,"CHF742,000.–",Apartment,3.5,GF,98 m2,,2022,,"Mittelstrasse 57, 4227 Büsserach"
104,"CHF380,000.–",Apartment,2.5,2,63 m2,,2022,,"Kirchgasse, 9606 Bütschwil"
105,"CHF555,000.–",Apartment,3.5,1,91 m2,,2022,,"Kirchgasse, 9606 Bütschwil"
106,"CHF945,000.–",Apartment,5.5,2,138 m2,,2022,,"Kirchgasse, 9606 Bütschwil"
107,"CHF670,000.–",Apartment,5.5,,113 m2,,,2021,"Rossweid 3, 5619 Büttikon"
108,"CHF1,260,000.–",Apartment,3.5,,157 m2,,2023,,"Zona alle Bollette, 6952 Canobbio"
109,"CHF1,400,000.–",Apartment,4.5,3,175 m2,,2021,,6952 Canobbio
110,"CHF1,350,000.–",Apartment,5.5,4,237 m2,,1975,,6914 Carona
111,"CHF1,485,000.–",Loft,4.5,,200 m2,2,2021,,"Via Mera 30, 6987 Caslano"
112,"CHF2,850,000.–",Apartment,4.5,GF,157 m2,,,,6976 Castagnola
113,"CHF1,690,000.–",Apartment,3.5,GF,106 m2,,2010,,6330 Cham
114,"CHF1,500,000.–",Apartment,2.5,1,57 m2,,2022,,"Via Uerts 2, 7512 Champfèr"
115,"CHF1,980,000.–",Apartment,3.5,GF,89 m2,,2022,,"Via Uerts 2, 7512 Champfèr"
116,"CHF560,000.–",Attic flat,4.5,4,104 m2,4,1990,,1971 Champlan
117,"CHF1,450,000.–",Apartment,5.5,1,174 m2,,2014,,1033 Cheseaux-sur-Lausanne
118,"CHF1,590,000.–",Apartment,6,3,134 m2,,1978,,1245 Collonge-Bellerive
119,"CHF1,520,000.–",Apartment,5,2,123 m2,,1978,2022,1223 Cologny
120,"CHF187,000.–",Apartment,,,,,,,"Conthey, 1964 Conthey"
121,"CHF365,000.–",Apartment,,,,,,,"Conthey, 1964 Conthey"
122,"CHF687,000.–",Apartment,5.5,2,138 m2,,2021,,"Haute-Rive 60, 2950 Courgenay"
123,"CHF1,050,000.–",Apartment,4.5,1,110 m2,1,,,"Route des Mayens, 3963 Crans-Montana"
124,"CHF1,520,000.–",Apartment,3.5,GF,158 m2,,2009,,"Route de la Combaz, 3963 Crans-Montana"
125,"CHF1,970,000.–",Apartment,3.5,2,125 m2,,,,"Rue de Tsintres 6, 3963 Crans-Montana"
126,"CHF2,200,000.–",Apartment,4.5,1,117 m2,,2015,,"Rue des Anémones, 3963 Crans-Montana"
127,"CHF920,000.–",Apartment,3.5,2,100 m2,,1995,2015,1263 Crassier
128,"CHF1,395,000.–",Attic flat,4.5,3,139 m2,,2022,,6964 Davesco
129,"CHF375,000.–",Apartment,1.5,1,,,2006,2022,7270 Davos Platz
130,"CHF995,000.–",Apartment,3.5,,118 m2,,2022,,6967 Dino
131,"CHF920,000.–",Apartment,3.5,2,100 m2,,1995,2015,1263 Crassier
132,"CHF1,395,000.–",Attic flat,4.5,3,139 m2,,2022,,6964 Davesco
133,"CHF375,000.–",Apartment,1.5,1,,,2006,2022,7270 Davos Platz
134,"CHF995,000.–",Apartment,3.5,,118 m2,,2022,,6967 Dino
135,"CHF495,000.–",Apartment,6,,150 m2,,,,"Dorfstrasse 39, 8239 Dörflingen"
136,"CHF755,000.–",Attic flat,3.5,,75 m2,,2022,,"St. Johannserstrasse, 5312 Döttingen"
137,"CHF1,920,000.–",Apartment,5.5,15,158 m2,17,2015,,"Am Stadtrand 51B, 8600 Dübendorf"
138,"CHF750,000.–",Apartment,4.5,1,126 m2,,1993,,"Schachenweidstrasse 101, 6030 Ebikon"
139,"CHF693,000.–",Apartment,3.5,1,94 m2,,,,"Margritenweg, 5074 Eiken"
140,"CHF550,000.–",Apartment,3.5,,84 m2,,2008,,5304 Endingen
141,"CHF785,000.–",Duplex,5.5,,130 m2,,2004,,1417 Epautheyres
142,"CHF690,000.–",Apartment,4.5,1,120 m2,,2008,2013,"Zentrum Rössli, 5018 Erlinsbach AG"
143,"CHF1,260,000.–",Apartment,4.5,,116 m2,,,,"Hauptststrasse 33 a+b, 8272 Ermatingen"
144,"CHF1,360,000.–",Apartment,4.5,,135 m2,,,,"Hauptstrasse 33 a+b, 8272 Ermatingen"
145,"CHF550,000.–",Apartment,2.5,1,70 m2,,2016,,"Chriesipark, 6294 Ermensee"
146,"CHF430,000.–",Apartment,2.5,,64 m2,,2024,,"Les Portes du Lac - Champ de Lune, 1470 Estavayer"
147,"CHF645,000.–",Apartment,3.5,3,93 m2,,2024,,"Les Portes du Lac - Champ de Lune, 1470 Estavayer"
148,"CHF785,000.–",Apartment,4.5,,120 m2,,2024,,"Les Portes du Lac - Champ de Lune, 1470 Estavayer"
149,"CHF900,000.–",Roof flat,3,2,75 m2,3,1978,,"Er Liung 1, 7153 Falera"
150,"CHF2,751,200.–",Apartment,3.5,GF,124 m2,,2023,,"Via Vitgé 6, 7017 Flims Dorf"
151,"CHF2,798,100.–",Apartment,3.5,GF,126 m2,,2023,,"Via Vitgé 6, 7017 Flims Dorf"
152,"CHF1,700,000.–",Attic flat,6.5,,208 m2,,1990,2014,"Höhenstrasse 21, 6454 Flüelen"
153,"CHF1,080,000.–",Apartment,3.5,GF,122 m2,,2015,2015,"Promenadenstrasse 18a, 8500 Frauenfeld"
154,"CHF1,290,000.–",Attic flat,5.5,,128 m2,2,2001,,"Letzacherstrasse 63, 8117 Fällanden"
155,"CHF1,195,000.–",Apartment,4.5,,120 m2,,2019,,1272 GENOLIER
156,"CHF620,000.–",Apartment,3.5,GF,103 m2,,2023,,"Via Campagnola, 6852 Genestrerio"
157,"CHF545,000.–",Apartment,2.5,1,62 m2,,,2016,"Via montalbano 5, 6925 Gentilino"
158,"CHF1,460,000.–",Apartment,3.5,,150 m2,,,,6925 Gentilino
159,"CHF3,510,000.–",Duplex,4.5,2,250 m2,3,1986,2021,"Via Montalbano 7, 6925 Gentilino"
160,"CHF2,390,000.–",Terrace flat,3.5,3,197 m2,,,,1201 Genève
161,"CHF4,700,000.–",Apartment,7,2,317 m2,15,1984,2000,1201 Genève
162,"CHF4,900,000.–",Apartment,7.5,1,255 m2,,1905,2011,"Rue de la Cloche 6, 1201 Genève"
163,"CHF11,500,000.–",Roof flat,12,3,521 m2,,1905,,"Rue de la Cloche 6, 1201 Genève"
164,"CHF1,570,000.–",Apartment,5,6,114 m2,,1980,2002,1202 Genève
165,"CHF5,000,000.–",Roof flat,6,8,220 m2,,1951,2013,1206 Genève
166,"CHF2,350,000.–",Apartment,4,,112 m2,,,,"Rue Merle-d'Aubigné, 3, 1207 Genève"
167,"CHF1,190,000.–",Apartment,3,5,93 m2,,,,1209 Genève
168,"CHF4,900,000.–",Apartment,11,,381 m2,,1970,2007,1209 Genève
169,"CHF395,000.–",Roof flat,3.5,3,82 m2,,,2021,4563 Gerlafingen
170,"CHF910,000.–",Apartment,4.5,GF,105 m2,2,1972,,"Dorfstrasse 87, 8954 Geroldswil"
171,"CHF345,000.–",Apartment,,,,,2021,,"Piazzetta San Carlo 3, 6512 Giubiasco"
172,"CHF598,000.–",Terrace flat,2.5,GF,70 m2,,2013,2013,"Lettenstrasse 18, 8192 Glattfelden"
173,"CHF820,000.–",Roof flat,4.5,2,108 m2,,2004,,"Webereistrasse 3, 8192 Glattfelden"
174,"CHF1,195,000.–",Duplex,4.5,2,139 m2,2,2010,2020,"Stockistrasse 36, 8192 Glattfelden"
175,"CHF995,000.–",Apartment,3.5,3,107 m2,,2004,,6596 Gordola
176,"CHF1,190,000.–",Apartment,3,5,93 m2,,,,1209 Genève
177,"CHF4,900,000.–",Apartment,11,,381 m2,,1970,2007,1209 Genève
178,"CHF395,000.–",Roof flat,3.5,3,82 m2,,,2021,4563 Gerlafingen
179,"CHF910,000.–",Apartment,4.5,GF,105 m2,2,1972,,"Dorfstrasse 87, 8954 Geroldswil"
180,"CHF345,000.–",Apartment,,,,,2021,,"Piazzetta San Carlo 3, 6512 Giubiasco"
181,"CHF598,000.–",Terrace flat,2.5,GF,70 m2,,2013,2013,"Lettenstrasse 18, 8192 Glattfelden"
182,"CHF820,000.–",Roof flat,4.5,2,108 m2,,2004,,"Webereistrasse 3, 8192 Glattfelden"
183,"CHF1,195,000.–",Duplex,4.5,2,139 m2,2,2010,2020,"Stockistrasse 36, 8192 Glattfelden"
184,"CHF995,000.–",Apartment,3.5,3,107 m2,,2004,,6596 Gordola
185,"CHF1,240,000.–",Apartment,4.5,,140 m2,,2021,,6596 Gordola
186,"CHF930,000.–",Duplex,4.5,GF,132 m2,2,2014,,"Hinterer Schürmattweg 52, 4203 Grellingen"
187,"CHF700,000.–",Apartment,4.5,,110 m2,1,1980,,"Vorstadtstrasse 6, 5722 Gränichen"
188,"CHF1,080,000.–",Roof flat,4.5,3,121 m2,,1990,1990,"Schiblerstrasse, 2, 8444 Henggart"
189,"CHF795,000.–",Apartment,5.5,3,132 m2,,1986,2022,"Nieschbergstrasse 35, 9100 Herisau"
190,"CHF790,000.–",Roof flat,4.5,3,100 m2,,1995,,"Edikerstrasse 3B, 8340 Hinwil"
191,"CHF1,150,000.–",Duplex,4.5,1,110 m2,2,1988,2020,"Zugerstrasse 21, 8816 Hirzel"
192,"CHF670,000.–",Apartment,3.5,1,73 m2,,1981,,"Im Schnegg 17, 8810 Horgen"
193,"CHF3,990,000.–",Attic flat,5.5,3,199 m2,,2011,,"Gumelenstrasse 13, 8810 Horgen"
194,"CHF1,020,000.–",Apartment,4.5,3,121 m2,,2019,,9326 Horn
195,"CHF1,490,000.–",Duplex,3.5,2,96 m2,2,2022,,6048 Horw
196,"CHF995,000.–",Apartment,5.5,2,136 m2,3,2022,,"Via Quinclas, 7130 Ilanz"
197,"CHF540,000.–",Apartment,2.5,2,62 m2,,1985,2020,"Allmeindstrasse 26, 8645 Jona SG"
198,"CHF905,000.–",Apartment,4.5,1,113 m2,,2022,,8461 Kleinandelfingen
199,"CHF1,950,000.–",Apartment,5.5,GF,147 m2,,2002,,7250 Klosters
200,"CHF950,000.–",Terrace flat,3.5,GF,77 m2,,1960,,"Heidweg 3, 7250 Klosters-Serneus"
201,"CHF470,000.–",Apartment,2,GF,46 m2,,2019,,"Ifangstrasse 16, 8302 Kloten"
202,"CHF750,000.–",Apartment,4,1,123 m2,,1970,,8280 Kreuzlingen
203,"CHF1,295,000.–",Apartment,5.5,3,145 m2,,2001,,"Pulvermühleweg 6, 6010 Kriens"
204,"CHF920,000.–",Apartment,3.5,,92 m2,,2021,,1278 LA RIPPE
205,"CHF2,210,000.–",Apartment,4.5,,132 m2,,,,1012 LAUSANNE
206,"CHF470,000.–",Duplex,5.5,GF,123 m2,,,,2300 La Chaux-de-Fonds
207,"CHF1,370,000.–",Attic flat,6,2,156 m2,,1993,,"Rte du Pont-de-la-Fin 1B, 1257 La Croix-de-Rozon"
208,"CHF1,850,000.–",Attic flat,5.5,2,110 m2,2,1995,2013,"Via Fau 15, 7031 Laax GR"
209,"CHF850,000.–",Apartment,2.5,1,62 m2,,1935,2021,"Place Chauderon, 36, 1003 Lausanne"
