,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,city,zip,lat,lon,canton,population
1881,1590000,Villa,5.0,GF,223.0,1.0,1995.0,1995.0,Sant'Antonino,6592,46.1554,8.973,Ticino,
1882,1600000,Multi-family house,8.5,GF,300.0,1.0,1993.0,1993.0,Santa Maria Val Müstair,7536,46.5785,10.3704,Kanton Graubünden,
1883,1650000,Chalet,7.0,GF,205.0,1.0,2004.0,2021.0,Savièse,1965,46.2571,7.344509090909091,Canton du Valais,7712.0
1884,6200000,Single house,8.5,GF,400.0,1.0,1967.0,2018.0,Savièse,1965,46.2571,7.344509090909091,Canton du Valais,7712.0
1885,5700000,Villa,6.0,GF,320.0,1.0,,2001.0,Savosa,6942,46.0193,8.9447,Ticino,2213.0
1886,335000,Chalet,4.5,GF,82.0,1.0,1972.0,2021.0,Saxon,1907,46.1362,7.1844,Canton du Valais,5897.0
1887,860000,Single house,11.0,GF,372.0,1.0,1988.0,2012.0,Saxon,1907,46.1362,7.1844,Canton du Valais,5897.0
1888,815000,Chalet,,GF,184.0,1.0,2001.0,2001.0,Saxonne (Ayent),1966,46.2825,7.410818181818183,Canton du Valais,
1889,990000,Row house,6.5,GF,160.0,1.0,1970.0,2010.0,Schönenbuch,4124,47.5352,7.5061,Kanton Basel-Landschaft,1385.0
1890,1490000,Multi-family house,10.5,GF,300.0,1.0,2004.0,2004.0,Sementina,6514,46.1901,8.9702,Ticino,
1891,1490000,Multi-family house,,GF,300.0,1.0,2004.0,2004.0,Sementina,6514,46.1901,8.9702,Ticino,
1892,1300000,Multi-family house,,GF,,1.0,1961.0,1961.0,Sierre,3960,46.2689,7.5291,Canton du Valais,16860.0
1893,285000,Single house,3.5,GF,100.0,1.0,1985.0,1985.0,Sigirino,6806,46.0852,8.9,Ticino,
1894,1225000,Single house,5.5,GF,200.0,1.0,,,Sigirino,6806,46.0852,8.9,Ticino,
1895,1090000,Row house,5.5,GF,151.0,1.0,,,Sion,1950,46.2304,7.3623,Canton du Valais,34708.0
1896,1090000,Row house,4.5,GF,151.0,1.0,,,Sion,1950,46.2304,7.3623,Canton du Valais,34708.0
1897,2800000,Single house,6.0,GF,331.0,3.0,2021.0,2021.0,Sion,1950,46.2304,7.3623,Canton du Valais,34708.0
1898,2650000,Single house,6.5,GF,202.0,3.0,2007.0,2007.0,Sonnental,9245,47.4505,9.15115,Kanton St. Gallen,
1899,2900000,Villa,8.5,GF,408.0,3.0,1998.0,1998.0,Sorengo,6924,45.9998,8.9355,Ticino,1774.0
1900,5900000,Villa,10.0,GF,505.0,2.0,,,Sorengo,6924,45.9998,8.9355,Ticino,1774.0
1901,170000,Single house,6.5,GF,180.0,1.0,,,Spruga,6663,46.2034,8.56755,Ticino,
1902,1750000,Single house,6.5,GF,155.0,1.0,,,St-Légier-La Chiésaz,1806,46.4899,6.8982,Canton de Vaud,
1903,1790000,Single house,5.5,GF,153.0,1.0,2023.0,2023.0,St-Légier-La Chiésaz,1806,46.4899,6.8982,Canton de Vaud,
1904,870000,Single house,7.5,GF,143.0,1.0,1971.0,1971.0,St-Maurice,1890,46.1988,6.99565,Canton du Valais,
1905,1200000,Villa,5.5,GF,140.0,2.0,2011.0,2011.0,St-Maurice,1890,46.1988,6.99565,Canton du Valais,
1906,650000,Single house,,GF,172.0,1.0,1943.0,1943.0,St-Pierre-de-Clages,1955,46.2235,7.21165,Canton du Valais,
1907,6300000,Multi-family house,,GF,1464.0,1.0,1968.0,1968.0,St. Gallen,9000,47.424,9.3685,Kanton St. Gallen,
1908,2300000,Villa,10.5,GF,614.0,1.0,1987.0,2009.0,Stabio,6855,45.8456,8.9324,Ticino,4591.0
1909,625000,Multi-family house,9.0,GF,200.0,1.0,1873.0,1873.0,Ste-Croix,1450,46.8236,6.5126333333333335,Canton de Vaud,
1910,650000,Villa,5.0,GF,106.0,1.0,1948.0,1985.0,Ste-Croix,1450,46.8236,6.5126333333333335,Canton de Vaud,
1911,695000,Single house,10.0,GF,,1.0,1910.0,1910.0,Sulgen,8583,47.5409,9.198866666666667,Kanton Thurgau,3869.0
1912,850000,Single house,5.5,GF,185.0,3.0,1999.0,1999.0,Sulgen,8583,47.5409,9.198866666666667,Kanton Thurgau,3869.0
1913,620000,Single house,5.5,2,134.0,1.0,2021.0,2021.0,Susten,3952,46.284,7.6307,Canton du Valais,
1914,1190000,Single house,4.5,GF,,1.0,2009.0,2020.0,Taverne,6807,46.063,8.9306,Ticino,
1915,1900000,Villa,7.5,GF,320.0,1.0,1988.0,2005.0,Tegna,6652,46.1908,8.7458,Ticino,
1916,1825000,Single house,7.0,GF,181.0,1.0,,,Tenero,6598,46.1713,8.8461,Ticino,
1917,250000,Single house,4.5,GF,80.0,1.0,1961.0,1961.0,Termine,6998,45.9961,8.8157,Ticino,
1918,620000,Single house,5.5,2,134.0,1.0,2021.0,2021.0,Susten,3952,46.284,7.6307,Canton du Valais,
1919,1190000,Single house,4.5,GF,,1.0,2009.0,2020.0,Taverne,6807,46.063,8.9306,Ticino,
1920,1900000,Villa,7.5,GF,320.0,1.0,1988.0,2005.0,Tegna,6652,46.1908,8.7458,Ticino,
1921,1825000,Single house,7.0,GF,181.0,1.0,,,Tenero,6598,46.1713,8.8461,Ticino,
1922,250000,Single house,4.5,GF,80.0,1.0,1961.0,1961.0,Termine,6998,45.9961,8.8157,Ticino,
1923,3950000,Multi-family house,,GF,287.0,1.0,1907.0,2017.0,Thalwil,8800,47.2917,8.5676,Kanton Zürich,17784.0
1924,85000,Rustico,3.5,GF,85.0,1.0,,,Torre,6717,46.4831,8.964400000000001,Ticino,
1925,995000,Row house,5.5,GF,149.0,1.0,2022.0,2022.0,Torricella,6908,46.0126,8.9437,Ticino,3087.0
1926,620000,Single house,5.0,GF,150.0,1.0,2004.0,2004.0,Troinex,1256,46.1593,6.1506,Genève,2501.0
1927,990000,Single house,8.5,GF,228.0,1.0,1995.0,1995.0,Turin (Salins),1991,46.2122,7.35142,Canton du Valais,
1928,280000,Single house,4.0,GF,85.0,1.0,1920.0,1992.0,Urnäsch,9107,47.2948,9.2779,Kanton Appenzell Ausserrhoden,2315.0
1929,890000,Villa,5.5,GF,223.0,1.0,,,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1930,912900,Multi-family house,12.5,GF,300.0,3.0,,,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1931,1350000,Villa,5.5,GF,240.0,3.0,2008.0,2008.0,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1932,1450000,Villa,6.0,GF,204.0,1.0,,,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1933,5500000,Multi-family house,,GF,990.0,1.0,2019.0,2019.0,Vacallo,6833,45.847,9.0364,Ticino,3398.0
1934,3800000,Villa,7.5,GF,253.0,1.0,1979.0,1979.0,Vaglio,6947,46.0557,8.96,Ticino,
1935,1280000,Single house,5.5,GF,150.0,2.0,1998.0,1998.0,Vairano,6575,46.1364,8.809149999999999,Ticino,
1936,2450000,Single house,14.0,GF,400.0,1.0,1912.0,2015.0,Vallorbe,1337,46.7078,6.3714,Canton de Vaud,3837.0
1937,879000,Row house,4.5,GF,140.0,1.0,2021.0,2021.0,Varen,3953,46.3222,7.613133333333334,Canton du Valais,
1938,898000,Row house,4.5,GF,140.0,1.0,2021.0,2021.0,Varen,3953,46.3222,7.613133333333334,Canton du Valais,
1939,1290000,Villa,5.5,GF,210.0,1.0,2012.0,2012.0,Verscio,6653,46.1931,8.728,Ticino,
1940,12900000,Villa,9.0,GF,690.0,4.0,1927.0,2010.0,Vevey,1800,46.4642,6.8427,Canton de Vaud,19891.0
1941,640000,Chalet,3.5,GF,160.0,1.0,2023.0,2023.0,Veysonnaz,1993,46.1838,7.345499999999999,Canton du Valais,
1942,6700000,Villa,9.0,GF,450.0,3.0,2000.0,2000.0,Vico Morcote,6921,45.9347,8.9252,Ticino,
1943,1590000,Villa,6.0,GF,130.0,1.0,1981.0,1981.0,Villars-Ste-Croix,1029,46.5674,6.5632,Canton de Vaud,
1944,1800000,Chalet,5.5,GF,145.0,1.0,2006.0,2006.0,Villars-sur-Ollon,1884,46.2955,7.055166666666668,Canton de Vaud,
1945,1950000,Single house,5.5,GF,153.0,1.0,,2022.0,Vira,6574,46.1307,8.8563,Ticino,
1946,540000,Row house,3.5,GF,70.0,2.0,1802.0,1802.0,Wald ZH,8636,47.2888,8.9231,Kanton Zürich,
1947,399000,Single house,4.5,GF,110.0,3.0,,,Wegenstetten,4317,47.4939,7.9312,Kanton Aargau,1066.0
1948,975000,Single house,5.0,GF,126.0,3.0,1981.0,1981.0,Wettingen,5430,47.4668,8.3412,Kanton Aargau,20721.0
1949,1580000,Single house,6.5,GF,142.0,2.0,1962.0,1962.0,Winterthur,8404,47.527,8.757666666666667,Kanton Zürich,109775.0
1950,1290000,Bifamiliar house,5.5,GF,180.0,1.0,2020.0,2020.0,Witterswil,4108,47.4873,7.5261,Kanton Solothurn,1438.0
1951,690000,Single house,3.5,GF,100.0,1.0,1900.0,1900.0,Yvorne,1853,46.339,6.9458,Canton de Vaud,1066.0
1952,1520000,Single house,6.5,GF,250.0,1.0,1982.0,1994.0,Aadorf,8355,47.492,8.9075,Kanton Thurgau,9036.0
1953,4000000,Multi-family house,,GF,,4.0,1963.0,2021.0,Aadorf,8355,47.492,8.9075,Kanton Thurgau,9036.0
1954,1500000,Single house,7.5,GF,228.0,1.0,1990.0,1990.0,Aadorf,8357,47.4717,8.9207,Kanton Thurgau,9036.0
1955,970000,Bifamiliar house,5.5,GF,137.0,3.0,1985.0,1985.0,Aarau,5000,47.3887,8.0483,Kanton Aargau,21268.0
1956,1950000,Single house,8.5,GF,231.0,3.0,1962.0,1962.0,Aarau,5000,47.3887,8.0483,Kanton Aargau,21268.0
1957,2250000,Bifamiliar house,8.5,GF,270.0,3.0,1924.0,1924.0,Aarau,5000,47.3887,8.0483,Kanton Aargau,21268.0
1958,5200000,Villa,9.0,GF,350.0,1.0,,,Aarau,5000,47.3887,8.0483,Kanton Aargau,21268.0
1959,1350000,Single house,5.5,GF,145.0,3.0,2000.0,2020.0,Aarau Rohr,5032,47.4055,8.0841,Kanton Aargau,
1960,1580000,Row house,,GF,258.0,1.0,1985.0,2016.0,Aarau Rohr,5032,47.4055,8.0841,Kanton Aargau,
1961,570000,Bifamiliar house,3.5,GF,74.0,3.0,1923.0,1923.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1962,1500000,Single house,7.5,GF,228.0,1.0,1990.0,1990.0,Aadorf,8357,47.4717,8.9207,Kanton Thurgau,9036.0
1963,970000,Bifamiliar house,5.5,GF,137.0,3.0,1985.0,1985.0,Aarau,5000,47.3887,8.0483,Kanton Aargau,21268.0
1964,1950000,Single house,8.5,GF,231.0,3.0,1962.0,1962.0,Aarau,5000,47.3887,8.0483,Kanton Aargau,21268.0
1965,2250000,Bifamiliar house,8.5,GF,270.0,3.0,1924.0,1924.0,Aarau,5000,47.3887,8.0483,Kanton Aargau,21268.0
1966,5200000,Villa,9.0,GF,350.0,1.0,,,Aarau,5000,47.3887,8.0483,Kanton Aargau,21268.0
1967,1350000,Single house,5.5,GF,145.0,3.0,2000.0,2020.0,Aarau Rohr,5032,47.4055,8.0841,Kanton Aargau,
1968,1580000,Row house,,GF,258.0,1.0,1985.0,2016.0,Aarau Rohr,5032,47.4055,8.0841,Kanton Aargau,
1969,570000,Bifamiliar house,3.5,GF,74.0,3.0,1923.0,1923.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1970,790000,Multi-family house,7.0,GF,152.0,3.0,1924.0,1924.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1971,850000,Bifamiliar house,6.5,GF,128.0,4.0,1927.0,2021.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1972,895000,Single house,4.5,GF,150.0,1.0,2022.0,2022.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1973,1235000,Single house,5.5,GF,124.0,1.0,2022.0,2022.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1974,1250000,Villa,8.0,GF,200.0,2.0,1996.0,1996.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1975,1349000,Bifamiliar house,10.0,GF,260.0,1.0,1989.0,2022.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1976,1799000,Single house,7.5,GF,306.0,3.0,1949.0,1949.0,Aarburg,4663,47.3236,7.9057,Kanton Aargau,8068.0
1977,810000,Bifamiliar house,5.5,GF,67.0,1.0,,2014.0,Aarwangen,4912,47.2357,7.7643,Canton de Berne,4514.0
1978,975000,Single house,9.5,GF,198.0,1.0,1911.0,2021.0,Aarwangen,4912,47.2357,7.7643,Canton de Berne,4514.0
1979,975000,Multi-family house,9.5,GF,198.0,1.0,1911.0,2021.0,Aarwangen,4912,47.2357,7.7643,Canton de Berne,4514.0
1980,990000,Bifamiliar house,5.5,GF,155.0,1.0,1995.0,2021.0,Aarwangen,4912,47.2357,7.7643,Canton de Berne,4514.0
1981,1430000,Multi-family house,,GF,379.0,3.0,,2022.0,Aarwangen,4912,47.2357,7.7643,Canton de Berne,4514.0
1982,75000,Single house,6.0,GF,120.0,1.0,,,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1983,120000,Rustico,5.0,GF,,3.0,,,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1984,150000,Single house,12.0,GF,200.0,1.0,,,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1985,195000,Single house,4.5,GF,120.0,1.0,,,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1986,275000,Rustico,4.0,GF,68.0,1.0,1976.0,1976.0,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1987,395000,Single house,5.5,GF,85.0,3.0,1910.0,1910.0,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1988,950000,Single house,7.0,GF,320.0,2.0,1994.0,1994.0,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1989,1900000,Single house,7.5,GF,170.0,1.0,,,Acquarossa,6716,46.4528,8.932166666666667,Ticino,1808.0
1990,1200000,Single house,5.5,GF,164.0,3.0,2001.0,2001.0,Adlikon,8452,47.5851,8.7071,Kanton Zürich,
1991,1985000,Row house,6.5,GF,154.0,3.0,1981.0,2021.0,Adlikon ZH,8106,47.4527,8.4634,Kanton Zürich,
1992,1990000,Single house,7.0,GF,185.0,1.0,2013.0,2013.0,Adlikon b. Regensdorf,8106,47.4527,8.4634,Kanton Zürich,
1993,2870000,Row house,5.5,GF,214.0,2.0,,,Adliswil,8134,47.3093,8.5213,Kanton Zürich,18731.0
1994,5800000,Single house,,GF,,1.0,1646.0,1646.0,Adliswil,8134,47.3093,8.5213,Kanton Zürich,18731.0
1995,890000,Single house,5.5,GF,137.0,2.0,2003.0,2017.0,Aefligen,3426,47.0966,7.5495,Canton de Berne,
1996,1450000,Single house,4.5,GF,100.0,2.0,1977.0,1977.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,10352.0
1997,1450000,Single house,4.5,GF,100.0,2.0,1977.0,1977.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,1341.0
1998,1450000,Single house,4.5,GF,100.0,2.0,1977.0,1977.0,Aesch,4147,47.4728,7.584,Kanton Basel-Landschaft,1205.0
1999,2560000,Multi-family house,7.5,4,,1.0,2022.0,2022.0,Aesch BL,4147,47.4728,7.584,Kanton Basel-Landschaft,
2000,840000,Single house,5.5,GF,125.0,1.0,1992.0,1992.0,Aesch LU,6287,47.2583,8.2386,Kanton Luzern,
2001,1330000,Single house,5.5,GF,170.0,1.0,2022.0,2022.0,Aeschi b. Spiez,3703,46.6135,7.733650000000001,Canton de Berne,
2002,1330000,Single house,5.5,GF,170.0,1.0,2022.0,2022.0,Aeschi b. Spiez,3703,46.6135,7.733650000000001,Canton de Berne,
2003,730000,Bifamiliar house,5.5,GF,98.0,3.0,1780.0,1780.0,Aeschlen ob Gunten,3656,46.7375,7.700066666666667,Canton de Berne,
2004,1410000,Single house,5.5,GF,196.0,3.0,1998.0,2021.0,Aeugst am Albis,8914,47.2822,8.489650000000001,Kanton Zürich,1982.0
2005,990000,Single house,7.5,GF,140.0,3.0,1979.0,1979.0,Affeltrangen,9556,47.5347,9.02385,Kanton Thurgau,2551.0
2006,4580000,Multi-family house,29.0,GF,767.0,5.0,2017.0,2017.0,Affeltrangen,9556,47.5347,9.02385,Kanton Thurgau,2551.0
2007,1520000,Row house,5.5,GF,133.0,4.0,1987.0,1987.0,Affoltern am Albis,8909,47.2895,8.4311,Kanton Zürich,12080.0
2008,3000000,Single house,6.5,GF,121.0,3.0,1957.0,1957.0,Affoltern am Albis,8910,47.2784,8.4582,Kanton Zürich,12080.0
2009,380000,Single house,4.0,GF,102.0,1.0,1900.0,1900.0,Agarn,3951,46.2845,7.6673,Canton du Valais,
2010,385000,Row house,5.0,GF,168.0,1.0,1970.0,1970.0,Agarn,3951,46.2845,7.6673,Canton du Valais,
2011,110000,Farm house,,GF,70.0,1.0,,,Agarone,6597,46.1799,8.908,Ticino,
2012,1650000,Single house,4.5,GF,,2.0,,1985.0,Agarone,6597,46.1799,8.908,Ticino,
2013,500000,Single house,1.5,GF,,1.0,,,Agiez,1352,46.7182,6.5077,Canton de Vaud,
2014,770000,Single house,2.0,GF,145.0,1.0,1850.0,2016.0,Agiez,1352,46.7182,6.5077,Canton de Vaud,
2015,200000,Single house,4.5,GF,,3.0,,,Agno,6982,46.0005,8.9028,Ticino,4445.0
2016,220000,Single house,6.0,GF,120.0,3.0,1900.0,1900.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2017,790000,Single house,5.5,GF,128.0,1.0,,2013.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2018,790000,Single house,5.5,GF,219.0,3.0,,2013.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2019,980000,Villa,3.5,GF,,1.0,2020.0,2020.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2020,990000,Single house,6.5,GF,188.0,1.0,1989.0,1989.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2021,990000,Single house,4.5,GF,142.0,2.0,2021.0,2021.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2022,990000,Single house,,GF,,1.0,2021.0,2021.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2023,1290000,Villa,4.5,GF,150.0,1.0,1973.0,1973.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2024,1460000,Bifamiliar house,8.5,GF,256.0,3.0,2007.0,2007.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2025,1780000,Villa,5.5,GF,151.0,2.0,2010.0,2010.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2026,2300000,Villa,7.5,GF,326.0,3.0,1968.0,1968.0,Agno,6982,46.0005,8.9028,Ticino,4445.0
2027,630000,Single house,5.0,GF,105.0,4.0,1964.0,1964.0,Agra,6927,45.9682,8.9116,Ticino,
2028,920000,Bifamiliar house,4.5,GF,110.0,1.0,1990.0,2019.0,Agra,6927,45.9682,8.9116,Ticino,
2029,1890000,Villa,6.0,GF,235.0,1.0,,,Agra,6927,45.9682,8.9116,Ticino,
2030,1890000,Single house,5.5,GF,240.0,3.0,2017.0,2017.0,Agra,6927,45.9682,8.9116,Ticino,
2031,1890000,Single house,5.5,GF,242.0,1.0,2017.0,2017.0,Agra,6927,45.9682,8.9116,Ticino,
2032,1890000,Villa,5.5,GF,,1.0,2017.0,2017.0,Agra,6927,45.9682,8.9116,Ticino,
2033,1890000,Single house,5.0,GF,242.0,1.0,2020.0,2020.0,Agra,6927,45.9682,8.9116,Ticino,
2034,1890000,Villa,4.5,GF,,1.0,2017.0,2017.0,Agra,6927,45.9682,8.9116,Ticino,
2035,2600000,Single house,12.0,GF,590.0,1.0,2022.0,2022.0,Agra,6927,45.9682,8.9116,Ticino,
2036,5400000,Villa,6.5,GF,400.0,3.0,,,Agra,6927,45.9682,8.9116,Ticino,
2037,680000,Single house,4.5,GF,104.0,1.0,1944.0,1944.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2038,1199000,Single house,5.5,GF,205.0,1.0,2003.0,2003.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2039,1200000,Villa,6.5,GF,211.0,1.0,1987.0,1987.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2040,2150000,Villa,8.5,GF,400.0,3.0,1972.0,2005.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2041,4200000,Single house,9.0,GF,600.0,1.0,1985.0,2016.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2042,2600000,Single house,12.0,GF,590.0,1.0,2022.0,2022.0,Agra,6927,45.9682,8.9116,Ticino,
2043,5400000,Villa,6.5,GF,400.0,3.0,,,Agra,6927,45.9682,8.9116,Ticino,
2044,680000,Single house,4.5,GF,104.0,1.0,1944.0,1944.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2045,1199000,Single house,5.5,GF,205.0,1.0,2003.0,2003.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2046,1200000,Villa,6.5,GF,211.0,1.0,1987.0,1987.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2047,2150000,Villa,8.5,GF,400.0,3.0,1972.0,2005.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2048,4200000,Single house,9.0,GF,600.0,1.0,1985.0,2016.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2049,4200000,Villa,9.0,GF,600.0,1.0,1985.0,2016.0,Aigle,1860,46.3147,6.9716,Canton de Vaud,10131.0
2050,4800000,Single house,12.0,GF,,1.0,,,Aire-la-Ville,1288,46.1902,6.0422,Genève,1184.0
2051,60000,Single house,,GF,,1.0,,,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2052,255000,Single house,4.5,GF,100.0,1.0,1960.0,1990.0,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2053,325000,Single house,5.5,GF,180.0,1.0,,,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2054,495000,Single house,4.5,GF,160.0,1.0,2016.0,2016.0,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2055,550000,Multi-family house,10.0,GF,260.0,1.0,,,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2056,680000,Single house,7.5,GF,164.0,1.0,1960.0,1960.0,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2057,690000,Multi-family house,10.5,GF,250.0,1.0,,,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2058,690000,Multi-family house,,GF,250.0,1.0,,,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2059,740000,Multi-family house,,GF,160.0,5.0,1938.0,2014.0,Airolo,6780,46.5272,8.614899999999999,Ticino,1527.0
2060,795000,Single house,5.0,GF,218.0,3.0,1877.0,1877.0,Albeuve,1669,46.5291,7.03686,Canton de Fribourg,
2061,795000,Single house,4.5,GF,173.0,1.0,1877.0,2019.0,Albeuve,1669,46.5291,7.03686,Canton de Fribourg,
2062,795000,Multi-family house,4.5,GF,173.0,1.0,1877.0,2019.0,Albeuve,1669,46.5291,7.03686,Canton de Fribourg,
2063,1100000,Single house,6.5,GF,193.0,1.0,1876.0,1876.0,Albeuve,1669,46.5291,7.03686,Canton de Fribourg,
2064,1180000,Single house,9.0,GF,298.0,1.0,1876.0,2014.0,Albeuve,1669,46.5291,7.03686,Canton de Fribourg,
2065,365000,Chalet,2.5,GF,50.0,2.0,,2017.0,Albinen,3955,46.354,7.6447,Canton du Valais,
2066,790000,Multi-family house,,GF,,1.0,1877.0,1877.0,Albinen,3955,46.354,7.6447,Canton du Valais,
2067,1790000,Villa,7.5,GF,300.0,3.0,,,Aldesago,6974,46.0094,8.9798,Ticino,
2068,2500000,Villa,,GF,242.0,1.0,1962.0,2003.0,Aldesago,6974,46.0094,8.9798,Ticino,
2069,3800000,Villa,,GF,260.0,1.0,,,Aldesago,6974,46.0094,8.9798,Ticino,
2070,4350000,Villa,6.5,GF,320.0,2.0,2000.0,2004.0,Aldesago,6974,46.0094,8.9798,Ticino,
2071,6050000,Villa,7.5,GF,442.0,3.0,2016.0,2016.0,Aldesago,6974,46.0094,8.9798,Ticino,
2072,4100000,Single house,7.5,GF,258.0,1.0,1960.0,2016.0,Allaman,1165,46.442,6.3983,Canton de Vaud,
2073,4100000,Single house,7.5,GF,288.0,1.0,1960.0,2017.0,Allaman,1165,46.442,6.3983,Canton de Vaud,
2074,199000,Single house,5.5,2,130.0,1.0,,2004.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2075,199000,Single house,4.0,GF,,1.0,,,Alle,2942,47.4284,7.1262,Jura,1849.0
2076,297000,Single house,4.5,GF,,1.0,,,Alle,2942,47.4284,7.1262,Jura,1849.0
2077,340000,Single house,8.0,GF,180.0,1.0,1900.0,2012.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2078,495000,Villa,5.0,GF,180.0,1.0,1850.0,2020.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2079,693000,Single house,5.5,GF,160.0,1.0,2021.0,2021.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2080,795000,Terrace house,,GF,175.0,1.0,2021.0,2021.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2081,798000,Single house,5.5,GF,169.0,1.0,2020.0,2020.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2082,860000,Villa,5.0,GF,,1.0,,,Alle,2942,47.4284,7.1262,Jura,1849.0
2083,1350000,Single house,5.5,GF,136.0,1.0,1985.0,1985.0,Allmendingen b. Bern,3112,46.9167,7.5211,Canton de Berne,
2084,1975000,Multi-family house,8.5,GF,215.0,3.0,1951.0,2009.0,Allmendingen b. Bern,3112,46.9167,7.5211,Canton de Berne,
2085,450000,Single house,6.5,GF,170.0,2.0,1970.0,1970.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft,21150.0
2086,1529000,Single house,5.5,GF,158.0,1.0,2007.0,2007.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft,21150.0
2087,1540000,Bifamiliar house,5.5,GF,155.0,1.0,1977.0,2007.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft,21150.0
2088,1600000,Single house,9.0,GF,200.0,5.0,1928.0,1928.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft,21150.0
2089,1600000,Multi-family house,,GF,,5.0,1928.0,1928.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft,21150.0
2090,2140000,Single house,9.5,GF,300.0,3.0,1923.0,2008.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft,21150.0
2091,495000,Villa,5.0,GF,180.0,1.0,1850.0,2020.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2092,693000,Single house,5.5,GF,160.0,1.0,2021.0,2021.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2093,795000,Terrace house,,GF,175.0,1.0,2021.0,2021.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2094,798000,Single house,5.5,GF,169.0,1.0,2020.0,2020.0,Alle,2942,47.4284,7.1262,Jura,1849.0
2095,860000,Villa,5.0,GF,,1.0,,,Alle,2942,47.4284,7.1262,Jura,1849.0
2096,1350000,Single house,5.5,GF,136.0,1.0,1985.0,1985.0,Allmendingen b. Bern,3112,46.9167,7.5211,Canton de Berne,
2097,1975000,Multi-family house,8.5,GF,215.0,3.0,1951.0,2009.0,Allmendingen b. Bern,3112,46.9167,7.5211,Canton de Berne,
